date,store_id,region,category,units_sold,unit_price,revenue,promo_flag,holiday_flag,day_of_week,is_weekend
12-12-2024,S4,West,Sports,15,54.65,819.75,0,0,3,0
13-12-2024,S4,West,Sports,19,55.37,1052.03,0,0,4,0
14-12-2024,S4,West,Sports,21,54.92,1153.32,0,0,5,1
15-12-2024,S4,West,Sports,22,54.47,1198.34,0,0,6,1
16-12-2024,S4,West,Sports,15,55.25,828.75,0,0,0,0
17-12-2024,S4,West,Sports,18,54.15,974.7,0,0,1,0
18-12-2024,S4,West,Sports,20,55.88,1117.6,0,0,2,0
19-12-2024,S4,West,Sports,12,55.65,667.8,0,0,3,0
20-12-2024,S4,West,Sports,19,54.94,1043.86,0,1,4,0
21-12-2024,S4,West,Sports,40,46.2,1848,1,1,5,1
22-12-2024,S4,West,Sports,32,55.08,1762.56,0,1,6,1
23-12-2024,S4,West,Sports,29,54.82,1589.78,0,1,0,0
24-12-2024,S4,West,Sports,31,54.98,1704.38,0,1,1,0
25-12-2024,S4,West,Sports,16,55.61,889.76,0,0,2,0
26-12-2024,S4,West,Sports,14,54.81,767.34,0,0,3,0
27-12-2024,S4,West,Sports,15,55.49,832.35,0,0,4,0
28-12-2024,S4,West,Sports,20,54.72,1094.4,0,0,5,1
29-12-2024,S4,West,Sports,21,55.17,1158.57,0,0,6,1
30-12-2024,S4,West,Sports,19,54.86,1042.34,0,0,0,0
31-12-2024,S4,West,Sports,14,55.58,778.12,0,0,1,0
01-01-2023,S5,Central,Electronics,34,221.42,7528.28,0,1,6,1
02-01-2023,S5,Central,Electronics,22,218.6,4809.2,0,0,0,0
03-01-2023,S5,Central,Electronics,25,223.14,5578.5,0,0,1,0
04-01-2023,S5,Central,Electronics,29,223.18,6472.22,0,0,2,0
05-01-2023,S5,Central,Electronics,21,223.49,4693.29,0,0,3,0
06-01-2023,S5,Central,Electronics,20,220.88,4417.6,0,0,4,0
07-01-2023,S5,Central,Electronics,29,221.87,6434.23,0,0,5,1
08-01-2023,S5,Central,Electronics,23,221.88,5103.24,0,0,6,1
09-01-2023,S5,Central,Electronics,29,220.49,6394.21,0,0,0,0
10-01-2023,S5,Central,Electronics,25,220.46,5511.5,0,0,1,0
11-01-2023,S5,Central,Electronics,20,218.89,4377.8,0,0,2,0
12-01-2023,S5,Central,Electronics,19,223.13,4239.47,0,0,3,0
13-01-2023,S5,Central,Electronics,23,222.58,5119.34,0,0,4,0
14-01-2023,S5,Central,Electronics,24,223.18,5356.32,0,0,5,1
15-01-2023,S5,Central,Electronics,26,219.79,5714.54,0,0,6,1
16-01-2023,S5,Central,Electronics,18,217.09,3907.62,0,0,0,0
17-01-2023,S5,Central,Electronics,21,222.03,4662.63,0,0,1,0
18-01-2023,S5,Central,Electronics,25,223.6,5590,0,0,2,0
19-01-2023,S5,Central,Electronics,20,217,4340,0,0,3,0
20-01-2023,S5,Central,Electronics,22,219.42,4827.24,0,0,4,0
21-01-2023,S5,Central,Electronics,27,217.57,5874.39,0,0,5,1
22-01-2023,S5,Central,Electronics,22,219.27,4823.94,0,0,6,1
23-01-2023,S5,Central,Electronics,36,190.59,6861.24,1,0,0,0
24-01-2023,S5,Central,Electronics,21,215.68,4529.28,0,0,1,0
25-01-2023,S5,Central,Electronics,20,219.19,4383.8,0,0,2,0
26-01-2023,S5,Central,Electronics,22,215.61,4743.42,0,0,3,0
27-01-2023,S5,Central,Electronics,21,223.47,4692.87,0,0,4,0
28-01-2023,S5,Central,Electronics,25,217.07,5426.75,0,0,5,1
29-01-2023,S5,Central,Electronics,21,220.27,4625.67,0,0,6,1
30-01-2023,S5,Central,Electronics,18,218.64,3935.52,0,0,0,0
31-01-2023,S5,Central,Electronics,18,217,3906,0,0,1,0
01-02-2023,S5,Central,Electronics,18,219.76,3955.68,0,0,2,0
02-02-2023,S5,Central,Electronics,23,222.85,5125.55,0,0,3,0
03-02-2023,S5,Central,Electronics,19,221.77,4213.63,0,0,4,0
04-02-2023,S5,Central,Electronics,34,185.4,6303.6,1,0,5,1
05-02-2023,S5,Central,Electronics,20,217.82,4356.4,0,0,6,1
06-02-2023,S5,Central,Electronics,21,216.61,4548.81,0,0,0,0
07-02-2023,S5,Central,Electronics,20,216.69,4333.8,0,0,1,0
08-02-2023,S5,Central,Electronics,17,222.36,3780.12,0,0,2,0
09-02-2023,S5,Central,Electronics,31,187.17,5802.27,1,0,3,0
10-02-2023,S5,Central,Electronics,21,224.02,4704.42,0,0,4,0
11-02-2023,S5,Central,Electronics,20,224.05,4481,0,0,5,1
12-02-2023,S5,Central,Electronics,23,220.26,5065.98,0,0,6,1
13-02-2023,S5,Central,Electronics,20,223.08,4461.6,0,0,0,0
14-02-2023,S5,Central,Electronics,19,220.21,4183.99,0,0,1,0
15-02-2023,S5,Central,Electronics,20,220.05,4401,0,0,2,0
16-02-2023,S5,Central,Electronics,22,216.19,4756.18,0,0,3,0
17-02-2023,S5,Central,Electronics,18,219.58,3952.44,0,0,4,0
18-02-2023,S5,Central,Electronics,17,220.36,3746.12,0,0,5,1
19-02-2023,S5,Central,Electronics,21,219.61,4611.81,0,0,6,1
20-02-2023,S5,Central,Electronics,16,223.96,3583.36,0,0,0,0
21-02-2023,S5,Central,Electronics,21,219.24,4604.04,0,0,1,0
22-02-2023,S5,Central,Electronics,28,187.1,5238.8,1,0,2,0
23-02-2023,S5,Central,Electronics,15,218.61,3279.15,0,0,3,0
24-02-2023,S5,Central,Electronics,15,219.45,3291.75,0,0,4,0
25-02-2023,S5,Central,Electronics,16,217.78,3484.48,0,0,5,1
26-02-2023,S5,Central,Electronics,22,218.64,4810.08,0,0,6,1
27-02-2023,S5,Central,Electronics,14,222.74,3118.36,0,0,0,0
28-02-2023,S5,Central,Electronics,15,221.91,3328.65,0,0,1,0
01-03-2023,S5,Central,Electronics,19,222.26,4222.94,0,0,2,0
02-03-2023,S5,Central,Electronics,17,222.71,3786.07,0,0,3,0
03-03-2023,S5,Central,Electronics,15,216.04,3240.6,0,0,4,0
04-03-2023,S5,Central,Electronics,22,223.98,4927.56,0,0,5,1
05-03-2023,S5,Central,Electronics,19,221.37,4206.03,0,0,6,1
06-03-2023,S5,Central,Electronics,18,215.84,3885.12,0,0,0,0
07-03-2023,S5,Central,Electronics,13,219.61,2854.93,0,0,1,0
08-03-2023,S5,Central,Electronics,19,217.27,4128.13,0,0,2,0
09-03-2023,S5,Central,Electronics,19,220.61,4191.59,0,0,3,0
10-03-2023,S5,Central,Electronics,15,218.46,3276.9,0,0,4,0
11-03-2023,S5,Central,Electronics,13,222.73,2895.49,0,0,5,1
12-03-2023,S5,Central,Electronics,21,216.27,4541.67,0,0,6,1
13-03-2023,S5,Central,Electronics,14,218.05,3052.7,0,0,0,0
14-03-2023,S5,Central,Electronics,12,219.48,2633.76,0,0,1,0
15-03-2023,S5,Central,Electronics,12,221.34,2656.08,0,0,2,0
16-03-2023,S5,Central,Electronics,17,222.97,3790.49,0,0,3,0
17-03-2023,S5,Central,Electronics,20,217.33,4346.6,0,0,4,0
18-03-2023,S5,Central,Electronics,18,217.32,3911.76,0,0,5,1
19-03-2023,S5,Central,Electronics,18,221.09,3979.62,0,0,6,1
20-03-2023,S5,Central,Electronics,19,184.78,3510.82,1,0,0,0
21-03-2023,S5,Central,Electronics,16,221.2,3539.2,0,0,1,0
22-03-2023,S5,Central,Electronics,16,217.73,3483.68,0,0,2,0
23-03-2023,S5,Central,Electronics,17,222.07,3775.19,0,0,3,0
24-03-2023,S5,Central,Electronics,16,224.21,3587.36,0,0,4,0
25-03-2023,S5,Central,Electronics,17,215.98,3671.66,0,0,5,1
26-03-2023,S5,Central,Electronics,13,219.78,2857.14,0,0,6,1
27-03-2023,S5,Central,Electronics,14,223.67,3131.38,0,0,0,0
28-03-2023,S5,Central,Electronics,15,222.8,3342,0,0,1,0
29-03-2023,S5,Central,Electronics,13,220.7,2869.1,0,0,2,0
30-03-2023,S5,Central,Electronics,14,224.35,3140.9,0,0,3,0
31-03-2023,S5,Central,Electronics,14,215.95,3023.3,0,0,4,0
01-04-2023,S5,Central,Electronics,16,218.5,3496,0,0,5,1
02-04-2023,S5,Central,Electronics,15,216.54,3248.1,0,0,6,1
03-04-2023,S5,Central,Electronics,13,219,2847,0,0,0,0
04-04-2023,S5,Central,Electronics,10,222.54,2225.4,0,0,1,0
05-04-2023,S5,Central,Electronics,11,224.38,2468.18,0,0,2,0
06-04-2023,S5,Central,Electronics,16,223.4,3574.4,0,0,3,0
07-04-2023,S5,Central,Electronics,13,222.46,2891.98,0,0,4,0
08-04-2023,S5,Central,Electronics,16,218.56,3496.96,0,0,5,1
09-04-2023,S5,Central,Electronics,16,220.85,3533.6,0,0,6,1
10-04-2023,S5,Central,Electronics,12,218.62,2623.44,0,0,0,0
11-04-2023,S5,Central,Electronics,12,219.12,2629.44,0,0,1,0
12-04-2023,S5,Central,Electronics,14,215.83,3021.62,0,0,2,0
13-04-2023,S5,Central,Electronics,13,218.34,2838.42,0,0,3,0
14-04-2023,S5,Central,Electronics,15,216.83,3252.45,0,0,4,0
15-04-2023,S5,Central,Electronics,13,223.21,2901.73,0,0,5,1
16-04-2023,S5,Central,Electronics,12,219.83,2637.96,0,0,6,1
17-04-2023,S5,Central,Electronics,11,219.77,2417.47,0,0,0,0
18-04-2023,S5,Central,Electronics,22,189.03,4158.66,1,0,1,0
19-04-2023,S5,Central,Electronics,12,221.59,2659.08,0,0,2,0
20-04-2023,S5,Central,Electronics,10,219.16,2191.6,0,0,3,0
21-04-2023,S5,Central,Electronics,11,218.75,2406.25,0,0,4,0
22-04-2023,S5,Central,Electronics,12,221.68,2660.16,0,0,5,1
23-04-2023,S5,Central,Electronics,12,221.28,2655.36,0,0,6,1
24-04-2023,S5,Central,Electronics,13,221.26,2876.38,0,0,0,0
25-04-2023,S5,Central,Electronics,12,221.14,2653.68,0,0,1,0
26-04-2023,S5,Central,Electronics,13,223.24,2902.12,0,0,2,0
27-04-2023,S5,Central,Electronics,11,219.23,2411.53,0,0,3,0
28-04-2023,S5,Central,Electronics,10,219.57,2195.7,0,0,4,0
29-04-2023,S5,Central,Electronics,14,221.2,3096.8,0,0,5,1
30-04-2023,S5,Central,Electronics,12,219.49,2633.88,0,0,6,1
01-05-2023,S5,Central,Electronics,12,217.51,2610.12,0,0,0,0
02-05-2023,S5,Central,Electronics,10,215.73,2157.3,0,0,1,0
03-05-2023,S5,Central,Electronics,11,222.77,2450.47,0,0,2,0
04-05-2023,S5,Central,Electronics,10,219.19,2191.9,0,0,3,0
05-05-2023,S5,Central,Electronics,10,223.34,2233.4,0,0,4,0
06-05-2023,S5,Central,Electronics,10,221.91,2219.1,0,0,5,1
07-05-2023,S5,Central,Electronics,14,224.09,3137.26,0,0,6,1
08-05-2023,S5,Central,Electronics,10,220.46,2204.6,0,0,0,0
09-05-2023,S5,Central,Electronics,9,220.59,1985.31,0,0,1,0
10-05-2023,S5,Central,Electronics,13,221.19,2875.47,0,0,2,0
11-05-2023,S5,Central,Electronics,10,215.72,2157.2,0,0,3,0
12-05-2023,S5,Central,Electronics,8,223.85,1790.8,0,0,4,0
13-05-2023,S5,Central,Electronics,11,218.53,2403.83,0,0,5,1
14-05-2023,S5,Central,Electronics,12,217.23,2606.76,0,0,6,1
15-05-2023,S5,Central,Electronics,9,219.79,1978.11,0,0,0,0
16-05-2023,S5,Central,Electronics,9,222.14,1999.26,0,0,1,0
17-05-2023,S5,Central,Electronics,11,220.57,2426.27,0,0,2,0
18-05-2023,S5,Central,Electronics,9,215.77,1941.93,0,0,3,0
19-05-2023,S5,Central,Electronics,10,217.02,2170.2,0,0,4,0
20-05-2023,S5,Central,Electronics,9,220.95,1988.55,0,0,5,1
21-05-2023,S5,Central,Electronics,13,218.16,2836.08,0,0,6,1
22-05-2023,S5,Central,Electronics,9,222.83,2005.47,0,0,0,0
23-05-2023,S5,Central,Electronics,11,215.77,2373.47,0,0,1,0
24-05-2023,S5,Central,Electronics,9,219.06,1971.54,0,0,2,0
25-05-2023,S5,Central,Electronics,9,223.93,2015.37,0,0,3,0
26-05-2023,S5,Central,Electronics,7,217,1519,0,0,4,0
27-05-2023,S5,Central,Electronics,9,217.34,1956.06,0,0,5,1
28-05-2023,S5,Central,Electronics,11,221.28,2434.08,0,0,6,1
29-05-2023,S5,Central,Electronics,8,224.14,1793.12,0,0,0,0
30-05-2023,S5,Central,Electronics,9,220.88,1987.92,0,0,1,0
31-05-2023,S5,Central,Electronics,10,223.6,2236,0,0,2,0
01-06-2023,S5,Central,Electronics,9,216.1,1944.9,0,0,3,0
02-06-2023,S5,Central,Electronics,8,218.43,1747.44,0,0,4,0
03-06-2023,S5,Central,Electronics,11,220.98,2430.78,0,0,5,1
04-06-2023,S5,Central,Electronics,11,222.57,2448.27,0,0,6,1
05-06-2023,S5,Central,Electronics,10,217.61,2176.1,0,0,0,0
06-06-2023,S5,Central,Electronics,8,224.27,1794.16,0,0,1,0
07-06-2023,S5,Central,Electronics,8,222.72,1781.76,0,0,2,0
08-06-2023,S5,Central,Electronics,8,221.75,1774,0,0,3,0
09-06-2023,S5,Central,Electronics,9,223.19,2008.71,0,0,4,0
10-06-2023,S5,Central,Electronics,11,219.01,2409.11,0,0,5,1
11-06-2023,S5,Central,Electronics,11,222.35,2445.85,0,0,6,1
12-06-2023,S5,Central,Electronics,6,224.09,1344.54,0,0,0,0
13-06-2023,S5,Central,Electronics,8,216.89,1735.12,0,0,1,0
14-06-2023,S5,Central,Electronics,8,220.14,1761.12,0,0,2,0
15-06-2023,S5,Central,Electronics,10,218.79,2187.9,0,0,3,0
16-06-2023,S5,Central,Electronics,10,217.21,2172.1,0,0,4,0
17-06-2023,S5,Central,Electronics,10,222.24,2222.4,0,0,5,1
18-06-2023,S5,Central,Electronics,11,220.41,2424.51,0,0,6,1
19-06-2023,S5,Central,Electronics,9,215.96,1943.64,0,0,0,0
20-06-2023,S5,Central,Electronics,10,218.8,2188,0,0,1,0
21-06-2023,S5,Central,Electronics,9,215.8,1942.2,0,0,2,0
22-06-2023,S5,Central,Electronics,9,217.03,1953.27,0,0,3,0
23-06-2023,S5,Central,Electronics,9,220.48,1984.32,0,0,4,0
24-06-2023,S5,Central,Electronics,10,222.54,2225.4,0,0,5,1
25-06-2023,S5,Central,Electronics,12,221.22,2654.64,0,0,6,1
26-06-2023,S5,Central,Electronics,9,219.27,1973.43,0,0,0,0
27-06-2023,S5,Central,Electronics,9,222.38,2001.42,0,0,1,0
28-06-2023,S5,Central,Electronics,9,218.95,1970.55,0,0,2,0
29-06-2023,S5,Central,Electronics,11,223.36,2456.96,0,0,3,0
30-06-2023,S5,Central,Electronics,8,224.18,1793.44,0,0,4,0
01-07-2023,S5,Central,Electronics,9,218.04,1962.36,0,0,5,1
02-07-2023,S5,Central,Electronics,10,220.45,2204.5,0,0,6,1
03-07-2023,S5,Central,Electronics,10,219.11,2191.1,0,0,0,0
04-07-2023,S5,Central,Electronics,13,224.11,2913.43,0,1,1,0
05-07-2023,S5,Central,Electronics,8,223.46,1787.68,0,0,2,0
06-07-2023,S5,Central,Electronics,9,221.08,1989.72,0,0,3,0
07-07-2023,S5,Central,Electronics,9,216.66,1949.94,0,0,4,0
08-07-2023,S5,Central,Electronics,12,219.55,2634.6,0,0,5,1
09-07-2023,S5,Central,Electronics,12,218.17,2618.04,0,0,6,1
10-07-2023,S5,Central,Electronics,13,184.78,2402.14,1,0,0,0
11-07-2023,S5,Central,Electronics,10,223.15,2231.5,0,0,1,0
12-07-2023,S5,Central,Electronics,11,221.41,2435.51,0,0,2,0
13-07-2023,S5,Central,Electronics,10,222.13,2221.3,0,0,3,0
14-07-2023,S5,Central,Electronics,9,218.26,1964.34,0,0,4,0
15-07-2023,S5,Central,Electronics,10,221.71,2217.1,0,0,5,1
16-07-2023,S5,Central,Electronics,13,217.47,2827.11,0,0,6,1
17-07-2023,S5,Central,Electronics,10,222.6,2226,0,0,0,0
18-07-2023,S5,Central,Electronics,11,216.91,2386.01,0,0,1,0
19-07-2023,S5,Central,Electronics,12,218.48,2621.76,0,0,2,0
20-07-2023,S5,Central,Electronics,9,222.08,1998.72,0,0,3,0
21-07-2023,S5,Central,Electronics,7,218.58,1530.06,0,0,4,0
22-07-2023,S5,Central,Electronics,10,222.81,2228.1,0,0,5,1
23-07-2023,S5,Central,Electronics,11,223.33,2456.63,0,0,6,1
24-07-2023,S5,Central,Electronics,10,217.63,2176.3,0,0,0,0
25-07-2023,S5,Central,Electronics,12,221.87,2662.44,0,0,1,0
26-07-2023,S5,Central,Electronics,11,222.28,2445.08,0,0,2,0
27-07-2023,S5,Central,Electronics,10,220.75,2207.5,0,0,3,0
28-07-2023,S5,Central,Electronics,12,217.71,2612.52,0,0,4,0
29-07-2023,S5,Central,Electronics,15,219.85,3297.75,0,0,5,1
30-07-2023,S5,Central,Electronics,12,224.07,2688.84,0,0,6,1
31-07-2023,S5,Central,Electronics,12,217.39,2608.68,0,0,0,0
01-08-2023,S5,Central,Electronics,11,216.96,2386.56,0,0,1,0
02-08-2023,S5,Central,Electronics,12,217.57,2610.84,0,0,2,0
03-08-2023,S5,Central,Electronics,13,221.07,2873.91,0,0,3,0
04-08-2023,S5,Central,Electronics,14,215.67,3019.38,0,0,4,0
05-08-2023,S5,Central,Electronics,13,221.73,2882.49,0,0,5,1
06-08-2023,S5,Central,Electronics,13,220.96,2872.48,0,0,6,1
07-08-2023,S5,Central,Electronics,14,222.15,3110.1,0,0,0,0
08-08-2023,S5,Central,Electronics,15,223.89,3358.35,0,0,1,0
09-08-2023,S5,Central,Electronics,14,220.95,3093.3,0,0,2,0
10-08-2023,S5,Central,Electronics,14,222.62,3116.68,0,0,3,0
11-08-2023,S5,Central,Electronics,13,217.19,2823.47,0,0,4,0
12-08-2023,S5,Central,Electronics,15,222.38,3335.7,0,0,5,1
13-08-2023,S5,Central,Electronics,16,217.99,3487.84,0,0,6,1
14-08-2023,S5,Central,Electronics,13,224.14,2913.82,0,0,0,0
15-08-2023,S5,Central,Electronics,14,222.5,3115,0,0,1,0
16-08-2023,S5,Central,Electronics,13,223.22,2901.86,0,0,2,0
17-08-2023,S5,Central,Electronics,11,221.09,2431.99,0,0,3,0
18-08-2023,S5,Central,Electronics,12,218.89,2626.68,0,0,4,0
19-08-2023,S5,Central,Electronics,15,216.57,3248.55,0,0,5,1
20-08-2023,S5,Central,Electronics,16,219.99,3519.84,0,0,6,1
21-08-2023,S5,Central,Electronics,18,189.53,3411.54,1,0,0,0
22-08-2023,S5,Central,Electronics,13,215.86,2806.18,0,0,1,0
23-08-2023,S5,Central,Electronics,15,222.39,3335.85,0,0,2,0
24-08-2023,S5,Central,Electronics,17,216.76,3684.92,0,0,3,0
25-08-2023,S5,Central,Electronics,13,215.68,2803.84,0,0,4,0
26-08-2023,S5,Central,Electronics,18,221.38,3984.84,0,0,5,1
27-08-2023,S5,Central,Electronics,16,220.24,3523.84,0,0,6,1
28-08-2023,S5,Central,Electronics,16,219.23,3507.68,0,0,0,0
29-08-2023,S5,Central,Electronics,14,216.87,3036.18,0,0,1,0
30-08-2023,S5,Central,Electronics,16,220.04,3520.64,0,0,2,0
31-08-2023,S5,Central,Electronics,15,217.47,3262.05,0,0,3,0
01-09-2023,S5,Central,Electronics,16,220.47,3527.52,0,0,4,0
02-09-2023,S5,Central,Electronics,18,219.56,3952.08,0,0,5,1
03-09-2023,S5,Central,Electronics,19,219.94,4178.86,0,0,6,1
04-09-2023,S5,Central,Electronics,14,217.04,3038.56,0,0,0,0
05-09-2023,S5,Central,Electronics,19,188.09,3573.71,1,0,1,0
06-09-2023,S5,Central,Electronics,13,217.07,2821.91,0,0,2,0
07-09-2023,S5,Central,Electronics,17,217.1,3690.7,0,0,3,0
08-09-2023,S5,Central,Electronics,15,218.63,3279.45,0,0,4,0
09-09-2023,S5,Central,Electronics,26,183.85,4780.1,1,0,5,1
10-09-2023,S5,Central,Electronics,16,220.44,3527.04,0,0,6,1
11-09-2023,S5,Central,Electronics,17,217.72,3701.24,0,0,0,0
12-09-2023,S5,Central,Electronics,16,216.85,3469.6,0,0,1,0
13-09-2023,S5,Central,Electronics,25,184.29,4607.25,1,0,2,0
14-09-2023,S5,Central,Electronics,19,218.64,4154.16,0,0,3,0
15-09-2023,S5,Central,Electronics,17,219.8,3736.6,0,0,4,0
16-09-2023,S5,Central,Electronics,20,216.59,4331.8,0,0,5,1
17-09-2023,S5,Central,Electronics,24,189.55,4549.2,1,0,6,1
18-09-2023,S5,Central,Electronics,18,221.15,3980.7,0,0,0,0
19-09-2023,S5,Central,Electronics,17,216.84,3686.28,0,0,1,0
20-09-2023,S5,Central,Electronics,18,222.02,3996.36,0,0,2,0
21-09-2023,S5,Central,Electronics,15,221.37,3320.55,0,0,3,0
22-09-2023,S5,Central,Electronics,16,215.61,3449.76,0,0,4,0
23-09-2023,S5,Central,Electronics,24,220.25,5286,0,0,5,1
24-09-2023,S5,Central,Electronics,25,217.64,5441,0,0,6,1
25-09-2023,S5,Central,Electronics,20,217.1,4342,0,0,0,0
26-09-2023,S5,Central,Electronics,19,224.29,4261.51,0,0,1,0
27-09-2023,S5,Central,Electronics,19,218.59,4153.21,0,0,2,0
28-09-2023,S5,Central,Electronics,18,219.82,3956.76,0,0,3,0
29-09-2023,S5,Central,Electronics,17,215.92,3670.64,0,0,4,0
30-09-2023,S5,Central,Electronics,17,216.65,3683.05,0,0,5,1
01-10-2023,S5,Central,Electronics,23,220.92,5081.16,0,0,6,1
02-10-2023,S5,Central,Electronics,20,215.73,4314.6,0,0,0,0
03-10-2023,S5,Central,Electronics,15,218.82,3282.3,0,0,1,0
04-10-2023,S5,Central,Electronics,20,223.23,4464.6,0,0,2,0
05-10-2023,S5,Central,Electronics,21,222.12,4664.52,0,0,3,0
06-10-2023,S5,Central,Electronics,21,215.77,4531.17,0,0,4,0
07-10-2023,S5,Central,Electronics,24,219.3,5263.2,0,0,5,1
08-10-2023,S5,Central,Electronics,26,223.82,5819.32,0,0,6,1
09-10-2023,S5,Central,Electronics,21,223.27,4688.67,0,0,0,0
10-10-2023,S5,Central,Electronics,23,218.62,5028.26,0,0,1,0
11-10-2023,S5,Central,Electronics,22,217.57,4786.54,0,0,2,0
12-10-2023,S5,Central,Electronics,16,219.58,3513.28,0,0,3,0
13-10-2023,S5,Central,Electronics,16,219.66,3514.56,0,0,4,0
14-10-2023,S5,Central,Electronics,23,223.36,5137.28,0,0,5,1
15-10-2023,S5,Central,Electronics,27,221.72,5986.44,0,0,6,1
16-10-2023,S5,Central,Electronics,21,219.23,4603.83,0,0,0,0
17-10-2023,S5,Central,Electronics,21,223.68,4697.28,0,0,1,0
18-10-2023,S5,Central,Electronics,21,215.76,4530.96,0,0,2,0
19-10-2023,S5,Central,Electronics,20,217.39,4347.8,0,0,3,0
20-10-2023,S5,Central,Electronics,18,224.3,4037.4,0,0,4,0
21-10-2023,S5,Central,Electronics,24,222.4,5337.6,0,0,5,1
22-10-2023,S5,Central,Electronics,21,222.26,4667.46,0,0,6,1
23-10-2023,S5,Central,Electronics,24,220.74,5297.76,0,0,0,0
24-10-2023,S5,Central,Electronics,19,220.95,4198.05,0,0,1,0
25-10-2023,S5,Central,Electronics,18,219.08,3943.44,0,0,2,0
26-10-2023,S5,Central,Electronics,21,217.66,4570.86,0,0,3,0
27-10-2023,S5,Central,Electronics,18,223.3,4019.4,0,0,4,0
28-10-2023,S5,Central,Electronics,22,223.92,4926.24,0,0,5,1
29-10-2023,S5,Central,Electronics,41,187.56,7689.96,1,0,6,1
30-10-2023,S5,Central,Electronics,19,219.33,4167.27,0,0,0,0
31-10-2023,S5,Central,Electronics,22,216.28,4758.16,0,0,1,0
01-11-2023,S5,Central,Electronics,23,218.26,5019.98,0,0,2,0
02-11-2023,S5,Central,Electronics,21,216.38,4543.98,0,0,3,0
03-11-2023,S5,Central,Electronics,25,220.69,5517.25,0,0,4,0
04-11-2023,S5,Central,Electronics,28,223.66,6262.48,0,0,5,1
05-11-2023,S5,Central,Electronics,26,222.09,5774.34,0,0,6,1
06-11-2023,S5,Central,Electronics,26,218.5,5681,0,0,0,0
07-11-2023,S5,Central,Electronics,23,222.64,5120.72,0,0,1,0
08-11-2023,S5,Central,Electronics,23,218.9,5034.7,0,0,2,0
09-11-2023,S5,Central,Electronics,25,216.57,5414.25,0,0,3,0
10-11-2023,S5,Central,Electronics,19,221.54,4209.26,0,0,4,0
11-11-2023,S5,Central,Electronics,25,223.45,5586.25,0,0,5,1
12-11-2023,S5,Central,Electronics,22,222.61,4897.42,0,0,6,1
13-11-2023,S5,Central,Electronics,24,219.22,5261.28,0,0,0,0
14-11-2023,S5,Central,Electronics,22,224.35,4935.7,0,0,1,0
15-11-2023,S5,Central,Electronics,22,218.6,4809.2,0,0,2,0
16-11-2023,S5,Central,Electronics,18,220.76,3973.68,0,0,3,0
17-11-2023,S5,Central,Electronics,24,221.03,5304.72,0,0,4,0
18-11-2023,S5,Central,Electronics,26,223.9,5821.4,0,0,5,1
19-11-2023,S5,Central,Electronics,24,215.74,5177.76,0,0,6,1
20-11-2023,S5,Central,Electronics,25,219.19,5479.75,0,0,0,0
21-11-2023,S5,Central,Electronics,24,216.43,5194.32,0,0,1,0
22-11-2023,S5,Central,Electronics,27,215.73,5824.71,0,0,2,0
23-11-2023,S5,Central,Electronics,60,216.27,12976.2,0,1,3,0
24-11-2023,S5,Central,Electronics,65,221.85,14420.25,0,1,4,0
25-11-2023,S5,Central,Electronics,25,217.11,5427.75,0,0,5,1
26-11-2023,S5,Central,Electronics,24,222.44,5338.56,0,0,6,1
27-11-2023,S5,Central,Electronics,38,215.94,8205.72,0,1,0,0
28-11-2023,S5,Central,Electronics,24,224.28,5382.72,0,0,1,0
29-11-2023,S5,Central,Electronics,36,186.51,6714.36,1,0,2,0
30-11-2023,S5,Central,Electronics,30,222.6,6678,0,0,3,0
01-12-2023,S5,Central,Electronics,25,219.88,5497,0,0,4,0
02-12-2023,S5,Central,Electronics,29,219.79,6373.91,0,0,5,1
03-12-2023,S5,Central,Electronics,29,216.82,6287.78,0,0,6,1
04-12-2023,S5,Central,Electronics,25,220.43,5510.75,0,0,0,0
05-12-2023,S5,Central,Electronics,31,221.84,6877.04,0,0,1,0
06-12-2023,S5,Central,Electronics,26,222.01,5772.26,0,0,2,0
07-12-2023,S5,Central,Electronics,24,218.32,5239.68,0,0,3,0
08-12-2023,S5,Central,Electronics,24,222.9,5349.6,0,0,4,0
09-12-2023,S5,Central,Electronics,31,221.15,6855.65,0,0,5,1
10-12-2023,S5,Central,Electronics,28,223.83,6267.24,0,0,6,1
11-12-2023,S5,Central,Electronics,21,221.27,4646.67,0,0,0,0
12-12-2023,S5,Central,Electronics,23,222.42,5115.66,0,0,1,0
13-12-2023,S5,Central,Electronics,27,215.85,5827.95,0,0,2,0
14-12-2023,S5,Central,Electronics,27,224.09,6050.43,0,0,3,0
15-12-2023,S5,Central,Electronics,22,219.28,4824.16,0,0,4,0
16-12-2023,S5,Central,Electronics,22,223.58,4918.76,0,0,5,1
17-12-2023,S5,Central,Electronics,37,185.68,6870.16,1,0,6,1
18-12-2023,S5,Central,Electronics,25,219.93,5498.25,0,0,0,0
19-12-2023,S5,Central,Electronics,24,217.49,5219.76,0,0,1,0
20-12-2023,S5,Central,Electronics,44,222.86,9805.84,0,1,2,0
21-12-2023,S5,Central,Electronics,52,218.76,11375.52,0,1,3,0
22-12-2023,S5,Central,Electronics,57,215.99,12311.43,0,1,4,0
23-12-2023,S5,Central,Electronics,66,222.56,14688.96,0,1,5,1
24-12-2023,S5,Central,Electronics,62,219.86,13631.32,0,1,6,1
25-12-2023,S5,Central,Electronics,23,221.75,5100.25,0,0,0,0
